Date,unique_entry_per_day,total_encounters,total_admissions
2023-12-27 00:00:00,77,87,15
2023-12-27 06:00:00,112,129,46
2023-12-27 12:00:00,157,191,56
2023-12-27 18:00:00,126,138,39
2023-12-28 00:00:00,49,50,16
2023-12-28 06:00:00,126,143,44
2023-12-28 12:00:00,157,184,51
2023-12-28 18:00:00,144,165,48
2023-12-29 00:00:00,45,46,11
2023-12-29 06:00:00,113,124,46
2023-12-29 12:00:00,168,192,67
2023-12-29 18:00:00,122,134,26
2023-12-30 00:00:00,70,77,19
2023-12-30 06:00:00,96,102,24
2023-12-30 12:00:00,159,173,44
2023-12-30 18:00:00,144,161,40
2023-12-31 00:00:00,78,87,23
2023-12-31 06:00:00,118,131,29
2023-12-31 12:00:00,180,199,46
2023-12-31 18:00:00,121,136,24
2024-01-01 00:00:00,59,62,16
2024-01-01 06:00:00,118,125,33
2024-01-01 12:00:00,173,195,49
2024-01-01 18:00:00,132,144,38
2024-01-02 00:00:00,58,63,21
2024-01-02 06:00:00,126,143,44
2024-01-02 12:00:00,171,193,50
2024-01-02 18:00:00,130,146,37
2024-01-03 00:00:00,47,50,10
2024-01-03 06:00:00,122,135,37
2024-01-03 12:00:00,188,212,69
2024-01-03 18:00:00,129,144,31
2024-01-04 00:00:00,53,56,13
2024-01-04 06:00:00,124,132,43
2024-01-04 12:00:00,149,162,51
2024-01-04 18:00:00,118,133,25
2024-01-05 00:00:00,58,60,12
2024-01-05 06:00:00,92,117,26
2024-01-05 12:00:00,168,194,52
2024-01-05 18:00:00,118,131,37
2024-01-06 00:00:00,54,58,17
2024-01-06 06:00:00,91,100,31
2024-01-06 12:00:00,119,132,38
2024-01-06 18:00:00,145,156,30
2024-01-07 00:00:00,65,67,21
2024-01-07 06:00:00,108,116,28
2024-01-07 12:00:00,141,154,37
2024-01-07 18:00:00,121,133,33
2024-01-08 00:00:00,42,44,13
2024-01-08 06:00:00,118,137,36
2024-01-08 12:00:00,151,169,59
2024-01-08 18:00:00,114,123,33
2024-01-09 00:00:00,50,50,9
2024-01-09 06:00:00,80,92,31
2024-01-09 12:00:00,114,122,41
2024-01-09 18:00:00,156,179,51
2024-01-10 00:00:00,40,41,10
2024-01-10 06:00:00,113,124,34
2024-01-10 12:00:00,164,181,60
2024-01-10 18:00:00,127,140,33
2024-01-11 00:00:00,64,66,17
2024-01-11 06:00:00,124,134,30
2024-01-11 12:00:00,131,144,44
2024-01-11 18:00:00,114,127,36
2024-01-12 00:00:00,43,44,14
2024-01-12 06:00:00,104,112,28
2024-01-12 12:00:00,139,153,57
2024-01-12 18:00:00,131,138,38
2024-01-13 00:00:00,39,41,16
2024-01-13 06:00:00,74,77,22
2024-01-13 12:00:00,114,121,29
2024-01-13 18:00:00,107,109,33
2024-01-14 00:00:00,43,44,13
2024-01-14 06:00:00,89,99,32
2024-01-14 12:00:00,142,154,48
2024-01-14 18:00:00,129,141,47
2024-01-15 00:00:00,54,58,18
2024-01-15 06:00:00,108,117,43
2024-01-15 12:00:00,139,161,53
2024-01-15 18:00:00,95,103,34
2024-01-16 00:00:00,41,41,12
2024-01-16 06:00:00,111,121,33
2024-01-16 12:00:00,162,178,66
2024-01-16 18:00:00,118,134,56
2024-01-17 00:00:00,35,37,10
2024-01-17 06:00:00,107,116,33
2024-01-17 12:00:00,139,158,56
2024-01-17 18:00:00,124,138,30
2024-01-18 00:00:00,50,53,10
2024-01-18 06:00:00,100,110,37
2024-01-18 12:00:00,131,141,49
2024-01-18 18:00:00,93,102,16
2024-01-19 00:00:00,40,42,13
2024-01-19 06:00:00,97,105,34
2024-01-19 12:00:00,147,159,54
2024-01-19 18:00:00,115,125,33
2024-01-20 00:00:00,61,64,18
2024-01-20 06:00:00,103,111,26
2024-01-20 12:00:00,133,144,36
2024-01-20 18:00:00,121,128,35
2024-01-21 00:00:00,77,81,31
2024-01-21 06:00:00,71,75,26
2024-01-21 12:00:00,140,157,48
2024-01-21 18:00:00,131,147,29
2024-01-22 00:00:00,53,54,16
2024-01-22 06:00:00,100,113,30
2024-01-22 12:00:00,164,178,61
2024-01-22 18:00:00,125,133,31
2024-01-23 00:00:00,36,40,15
2024-01-23 06:00:00,107,120,33
2024-01-23 12:00:00,158,177,55
2024-01-23 18:00:00,120,131,32
2024-01-24 00:00:00,62,67,24
2024-01-24 06:00:00,101,107,27
2024-01-24 12:00:00,153,171,51
2024-01-24 18:00:00,116,131,31
2024-01-25 00:00:00,46,50,15
2024-01-25 06:00:00,127,146,36
2024-01-25 12:00:00,163,184,63
2024-01-25 18:00:00,129,139,30
2024-01-26 00:00:00,50,51,15
2024-01-26 06:00:00,115,125,33
2024-01-26 12:00:00,146,165,55
2024-01-26 18:00:00,124,129,26
2024-01-27 00:00:00,55,59,16
2024-01-27 06:00:00,93,99,27
2024-01-27 12:00:00,137,152,35
2024-01-27 18:00:00,135,146,33
2024-01-28 00:00:00,63,66,16
2024-01-28 06:00:00,110,115,33
2024-01-28 12:00:00,148,165,48
2024-01-28 18:00:00,119,134,32
2024-01-29 00:00:00,51,52,17
2024-01-29 06:00:00,138,150,35
2024-01-29 12:00:00,139,159,57
2024-01-29 18:00:00,131,149,38
2024-01-30 00:00:00,53,54,16
2024-01-30 06:00:00,122,131,39
2024-01-30 12:00:00,158,174,48
2024-01-30 18:00:00,127,144,23
2024-01-31 00:00:00,44,44,9
2024-01-31 06:00:00,116,123,39
2024-01-31 12:00:00,122,141,40
2024-01-31 18:00:00,145,156,32
2024-02-01 00:00:00,55,56,20
2024-02-01 06:00:00,115,127,29
2024-02-01 12:00:00,157,177,51
2024-02-01 18:00:00,131,147,36
2024-02-02 00:00:00,53,55,17
2024-02-02 06:00:00,112,127,46
2024-02-02 12:00:00,157,175,65
2024-02-02 18:00:00,139,152,41
2024-02-03 00:00:00,65,70,17
2024-02-03 06:00:00,109,123,31
2024-02-03 12:00:00,134,148,38
2024-02-03 18:00:00,150,160,37
2024-02-04 00:00:00,62,68,20
2024-02-04 06:00:00,94,103,23
2024-02-04 12:00:00,152,170,48
2024-02-04 18:00:00,117,134,26
2024-02-05 00:00:00,58,59,13
2024-02-05 06:00:00,122,133,35
2024-02-05 12:00:00,159,180,53
2024-02-05 18:00:00,119,131,33
2024-02-06 00:00:00,47,49,9
2024-02-06 06:00:00,94,101,24
2024-02-06 12:00:00,159,165,53
2024-02-06 18:00:00,123,139,38
2024-02-07 00:00:00,64,69,17
2024-02-07 06:00:00,117,123,51
2024-02-07 12:00:00,148,163,66
2024-02-07 18:00:00,151,166,34
2024-02-08 00:00:00,48,50,14
2024-02-08 06:00:00,122,127,52
2024-02-08 12:00:00,135,145,53
2024-02-08 18:00:00,116,126,26
2024-02-09 00:00:00,45,47,14
2024-02-09 06:00:00,107,117,30
2024-02-09 12:00:00,155,169,59
2024-02-09 18:00:00,118,131,37
2024-02-10 00:00:00,50,56,9
2024-02-10 06:00:00,77,84,23
2024-02-10 12:00:00,148,161,40
2024-02-10 18:00:00,137,152,31
2024-02-11 00:00:00,57,58,13
2024-02-11 06:00:00,103,109,32
2024-02-11 12:00:00,129,135,33
2024-02-11 18:00:00,142,155,44
2024-02-12 00:00:00,54,57,14
2024-02-12 06:00:00,121,133,38
2024-02-12 12:00:00,164,184,60
2024-02-12 18:00:00,132,145,28
2024-02-13 00:00:00,52,55,15
2024-02-13 06:00:00,130,144,42
2024-02-13 12:00:00,135,157,58
2024-02-13 18:00:00,134,150,27
2024-02-14 00:00:00,43,44,8
2024-02-14 06:00:00,112,121,40
2024-02-14 12:00:00,131,148,47
2024-02-14 18:00:00,115,120,21
2024-02-15 00:00:00,64,70,16
2024-02-15 06:00:00,122,129,50
2024-02-15 12:00:00,152,165,56
2024-02-15 18:00:00,134,145,39
2024-02-16 00:00:00,44,45,7
2024-02-16 06:00:00,105,115,44
2024-02-16 12:00:00,160,178,60
2024-02-16 18:00:00,118,129,26
2024-02-17 00:00:00,50,51,13
2024-02-17 06:00:00,103,109,31
2024-02-17 12:00:00,134,146,44
2024-02-17 18:00:00,128,145,35
2024-02-18 00:00:00,57,58,16
2024-02-18 06:00:00,97,101,26
2024-02-18 12:00:00,143,158,45
2024-02-18 18:00:00,148,161,42
2024-02-19 00:00:00,54,55,14
2024-02-19 06:00:00,118,128,35
2024-02-19 12:00:00,174,191,52
2024-02-19 18:00:00,146,164,44
2024-02-20 00:00:00,59,62,21
2024-02-20 06:00:00,92,100,29
2024-02-20 12:00:00,158,170,53
2024-02-20 18:00:00,140,157,32
2024-02-21 00:00:00,50,51,13
2024-02-21 06:00:00,95,107,34
2024-02-21 12:00:00,140,163,52
2024-02-21 18:00:00,157,175,38
2024-02-22 00:00:00,52,52,13
2024-02-22 06:00:00,126,134,34
2024-02-22 12:00:00,162,178,55
2024-02-22 18:00:00,117,131,43
2024-02-23 00:00:00,54,55,16
2024-02-23 06:00:00,109,116,38
2024-02-23 12:00:00,155,181,50
2024-02-23 18:00:00,133,141,30
2024-02-24 00:00:00,52,53,5
2024-02-24 06:00:00,99,105,30
2024-02-24 12:00:00,162,174,47
2024-02-24 18:00:00,146,159,33
2024-02-25 00:00:00,72,75,24
2024-02-25 06:00:00,106,112,29
2024-02-25 12:00:00,154,171,43
2024-02-25 18:00:00,138,152,37
2024-02-26 00:00:00,64,67,27
2024-02-26 06:00:00,128,139,51
2024-02-26 12:00:00,166,190,50
2024-02-26 18:00:00,137,149,40
2024-02-27 00:00:00,50,53,9
2024-02-27 06:00:00,84,94,40
2024-02-27 12:00:00,113,122,42
2024-02-27 18:00:00,104,109,25
2024-02-28 00:00:00,42,43,4
2024-02-28 06:00:00,111,119,30
2024-02-28 12:00:00,150,161,50
2024-02-28 18:00:00,138,156,38
2024-02-29 00:00:00,50,51,11
2024-02-29 06:00:00,96,112,33
2024-02-29 12:00:00,152,168,64
2024-02-29 18:00:00,110,121,25
2024-03-01 00:00:00,61,63,14
2024-03-01 06:00:00,128,140,41
2024-03-01 12:00:00,142,150,44
2024-03-01 18:00:00,139,151,36
2024-03-02 00:00:00,66,67,14
2024-03-02 06:00:00,95,102,34
2024-03-02 12:00:00,139,156,36
2024-03-02 18:00:00,145,156,40
2024-03-03 00:00:00,54,55,16
2024-03-03 06:00:00,93,98,33
2024-03-03 12:00:00,147,154,42
2024-03-03 18:00:00,120,127,28
2024-03-04 00:00:00,44,50,15
2024-03-04 06:00:00,114,127,32
2024-03-04 12:00:00,171,184,74
2024-03-04 18:00:00,133,143,37
2024-03-05 00:00:00,53,60,18
2024-03-05 06:00:00,109,123,28
2024-03-05 12:00:00,150,169,60
2024-03-05 18:00:00,121,139,34
2024-03-06 00:00:00,48,50,24
2024-03-06 06:00:00,107,118,40
2024-03-06 12:00:00,146,160,55
2024-03-06 18:00:00,129,137,29
2024-03-07 00:00:00,46,52,10
2024-03-07 06:00:00,89,104,22
2024-03-07 12:00:00,148,171,60
2024-03-07 18:00:00,124,135,39
2024-03-08 00:00:00,50,52,14
2024-03-08 06:00:00,109,118,31
2024-03-08 12:00:00,148,163,53
2024-03-08 18:00:00,147,166,41
2024-03-09 00:00:00,42,46,7
2024-03-09 06:00:00,106,110,35
2024-03-09 12:00:00,136,146,40
2024-03-09 18:00:00,140,149,37
2024-03-10 00:00:00,49,50,17
2024-03-10 06:00:00,84,91,29
2024-03-10 12:00:00,156,174,58
2024-03-10 18:00:00,147,166,37
2024-03-11 00:00:00,58,63,19
2024-03-11 06:00:00,98,111,32
2024-03-11 12:00:00,156,175,62
2024-03-11 18:00:00,139,157,36
2024-03-12 00:00:00,67,73,14
2024-03-12 06:00:00,112,125,37
2024-03-12 12:00:00,139,151,45
2024-03-12 18:00:00,139,147,34
2024-03-13 00:00:00,53,55,9
2024-03-13 06:00:00,114,134,43
2024-03-13 12:00:00,145,162,51
2024-03-13 18:00:00,127,140,38
2024-03-14 00:00:00,66,70,10
2024-03-14 06:00:00,95,107,33
2024-03-14 12:00:00,153,175,55
2024-03-14 18:00:00,134,144,28
2024-03-15 00:00:00,51,53,14
2024-03-15 06:00:00,73,80,24
2024-03-15 12:00:00,156,178,62
2024-03-15 18:00:00,136,145,33
2024-03-16 00:00:00,55,58,13
2024-03-16 06:00:00,98,106,39
2024-03-16 12:00:00,124,136,27
2024-03-16 18:00:00,145,153,31
2024-03-17 00:00:00,64,66,16
2024-03-17 06:00:00,93,100,29
2024-03-17 12:00:00,143,154,38
2024-03-17 18:00:00,133,147,44
2024-03-18 00:00:00,38,39,12
2024-03-18 06:00:00,123,134,39
2024-03-18 12:00:00,170,193,59
2024-03-18 18:00:00,146,159,40
2024-03-19 00:00:00,52,55,9
2024-03-19 06:00:00,107,116,38
2024-03-19 12:00:00,128,137,51
2024-03-19 18:00:00,125,137,30
2024-03-20 00:00:00,49,53,15
2024-03-20 06:00:00,105,117,25
2024-03-20 12:00:00,144,159,45
2024-03-20 18:00:00,145,156,40
2024-03-21 00:00:00,39,39,14
2024-03-21 06:00:00,98,107,34
2024-03-21 12:00:00,156,166,54
2024-03-21 18:00:00,108,121,34
2024-03-22 00:00:00,31,33,7
2024-03-22 06:00:00,97,105,39
2024-03-22 12:00:00,139,153,45
2024-03-22 18:00:00,151,157,51
2024-03-23 00:00:00,49,49,14
2024-03-23 06:00:00,90,101,22
2024-03-23 12:00:00,139,155,38
2024-03-23 18:00:00,128,140,41
2024-03-24 00:00:00,49,51,14
2024-03-24 06:00:00,89,95,26
2024-03-24 12:00:00,149,162,38
2024-03-24 18:00:00,124,137,34
2024-03-25 00:00:00,53,58,20
2024-03-25 06:00:00,105,107,25
2024-03-25 12:00:00,148,164,58
2024-03-25 18:00:00,123,131,29
2024-03-26 00:00:00,43,45,11
2024-03-26 06:00:00,99,105,42
2024-03-26 12:00:00,144,160,49
2024-03-26 18:00:00,121,127,30
2024-03-27 00:00:00,51,53,8
2024-03-27 06:00:00,117,126,39
2024-03-27 12:00:00,154,171,45
2024-03-27 18:00:00,133,144,31
2024-03-28 00:00:00,38,39,11
2024-03-28 06:00:00,95,103,27
2024-03-28 12:00:00,140,162,50
2024-03-28 18:00:00,136,151,38
2024-03-29 00:00:00,39,40,13
2024-03-29 06:00:00,97,108,33
2024-03-29 12:00:00,150,157,48
2024-03-29 18:00:00,124,131,27
2024-03-30 00:00:00,71,72,16
2024-03-30 06:00:00,79,86,29
2024-03-30 12:00:00,145,159,42
2024-03-30 18:00:00,131,143,36
2024-03-31 00:00:00,57,61,18
2024-03-31 06:00:00,83,88,28
2024-03-31 12:00:00,142,155,40
2024-03-31 18:00:00,127,140,31
2024-04-01 00:00:00,62,63,18
2024-04-01 06:00:00,109,121,41
2024-04-01 12:00:00,156,177,57
2024-04-01 18:00:00,147,158,42
2024-04-02 00:00:00,49,51,16
2024-04-02 06:00:00,110,125,36
2024-04-02 12:00:00,144,166,59
2024-04-02 18:00:00,150,164,38
2024-04-03 00:00:00,51,56,13
2024-04-03 06:00:00,104,118,31
2024-04-03 12:00:00,158,171,59
2024-04-03 18:00:00,148,157,29
2024-04-04 00:00:00,62,65,14
2024-04-04 06:00:00,93,106,36
2024-04-04 12:00:00,146,165,54
2024-04-04 18:00:00,133,151,43
2024-04-05 00:00:00,47,49,11
2024-04-05 06:00:00,117,122,38
2024-04-05 12:00:00,156,171,56
2024-04-05 18:00:00,115,125,29
2024-04-06 00:00:00,64,67,18
2024-04-06 06:00:00,89,90,19
2024-04-06 12:00:00,132,144,41
2024-04-06 18:00:00,152,160,45
2024-04-07 00:00:00,58,59,16
2024-04-07 06:00:00,104,110,31
2024-04-07 12:00:00,150,166,38
2024-04-07 18:00:00,119,138,42
2024-04-08 00:00:00,47,49,12
2024-04-08 06:00:00,115,131,28
2024-04-08 12:00:00,183,205,70
2024-04-08 18:00:00,136,144,44
2024-04-09 00:00:00,50,54,7
2024-04-09 06:00:00,104,116,45
2024-04-09 12:00:00,147,162,52
2024-04-09 18:00:00,133,151,40
2024-04-10 00:00:00,59,61,11
2024-04-10 06:00:00,109,119,33
2024-04-10 12:00:00,133,146,54
2024-04-10 18:00:00,144,157,41
2024-04-11 00:00:00,63,70,24
2024-04-11 06:00:00,102,105,27
2024-04-11 12:00:00,126,136,43
2024-04-11 18:00:00,151,164,39
2024-04-12 00:00:00,35,37,3
2024-04-12 06:00:00,114,120,36
2024-04-12 12:00:00,143,159,65
2024-04-12 18:00:00,133,146,39
2024-04-13 00:00:00,52,56,22
2024-04-13 06:00:00,100,107,35
2024-04-13 12:00:00,154,165,41
2024-04-13 18:00:00,142,160,40
2024-04-14 00:00:00,58,60,18
2024-04-14 06:00:00,103,108,27
2024-04-14 12:00:00,150,165,42
2024-04-14 18:00:00,139,154,37
2024-04-15 00:00:00,54,59,10
2024-04-15 06:00:00,94,109,31
2024-04-15 12:00:00,162,177,53
2024-04-15 18:00:00,131,151,42
2024-04-16 00:00:00,42,43,17
2024-04-16 06:00:00,127,139,52
2024-04-16 12:00:00,139,156,41
2024-04-16 18:00:00,113,122,24
2024-04-17 00:00:00,44,44,16
2024-04-17 06:00:00,102,114,37
2024-04-17 12:00:00,161,178,45
2024-04-17 18:00:00,128,140,28
2024-04-18 00:00:00,38,42,16
2024-04-18 06:00:00,105,114,28
2024-04-18 12:00:00,155,171,61
2024-04-18 18:00:00,136,145,32
2024-04-19 00:00:00,40,40,12
2024-04-19 06:00:00,102,106,36
2024-04-19 12:00:00,144,150,50
2024-04-19 18:00:00,142,154,45
2024-04-20 00:00:00,49,50,18
2024-04-20 06:00:00,91,95,25
2024-04-20 12:00:00,159,167,43
2024-04-20 18:00:00,124,137,38
2024-04-21 00:00:00,78,80,17
2024-04-21 06:00:00,102,112,33
2024-04-21 12:00:00,150,167,48
2024-04-21 18:00:00,151,163,37
2024-04-22 00:00:00,56,60,20
2024-04-22 06:00:00,110,118,41
2024-04-22 12:00:00,165,176,76
2024-04-22 18:00:00,131,150,40
2024-04-23 00:00:00,55,57,15
2024-04-23 06:00:00,103,107,31
2024-04-23 12:00:00,158,173,57
2024-04-23 18:00:00,123,138,35
2024-04-24 00:00:00,44,45,6
2024-04-24 06:00:00,103,108,26
2024-04-24 12:00:00,139,145,55
2024-04-24 18:00:00,138,146,46
2024-04-25 00:00:00,48,48,13
2024-04-25 06:00:00,101,107,37
2024-04-25 12:00:00,158,173,66
2024-04-25 18:00:00,138,150,43
2024-04-26 00:00:00,59,61,12
2024-04-26 06:00:00,117,127,38
2024-04-26 12:00:00,146,162,47
2024-04-26 18:00:00,120,134,44
2024-04-27 00:00:00,51,56,16
2024-04-27 06:00:00,109,118,32
2024-04-27 12:00:00,133,146,43
2024-04-27 18:00:00,132,149,43
2024-04-28 00:00:00,63,67,17
2024-04-28 06:00:00,86,92,33
2024-04-28 12:00:00,147,159,38
2024-04-28 18:00:00,128,143,33
2024-04-29 00:00:00,55,58,13
2024-04-29 06:00:00,131,141,42
2024-04-29 12:00:00,158,175,50
2024-04-29 18:00:00,136,149,35
2024-04-30 00:00:00,48,49,19
2024-04-30 06:00:00,100,106,30
2024-04-30 12:00:00,147,160,54
2024-04-30 18:00:00,139,159,34
2024-05-01 00:00:00,53,56,13
2024-05-01 06:00:00,104,116,33
2024-05-01 12:00:00,159,173,58
2024-05-01 18:00:00,116,125,28
2024-05-02 00:00:00,45,46,15
2024-05-02 06:00:00,101,112,23
2024-05-02 12:00:00,171,195,64
2024-05-02 18:00:00,127,137,29
2024-05-03 00:00:00,58,59,10
2024-05-03 06:00:00,105,122,37
2024-05-03 12:00:00,139,155,48
2024-05-03 18:00:00,140,155,35
2024-05-04 00:00:00,71,75,27
2024-05-04 06:00:00,92,98,26
2024-05-04 12:00:00,115,125,29
2024-05-04 18:00:00,161,182,37
2024-05-05 00:00:00,60,61,18
2024-05-05 06:00:00,103,107,26
2024-05-05 12:00:00,151,164,50
2024-05-05 18:00:00,154,170,38
2024-05-06 00:00:00,55,59,22
2024-05-06 06:00:00,139,154,46
2024-05-06 12:00:00,149,169,44
2024-05-06 18:00:00,127,139,35
2024-05-07 00:00:00,42,46,14
2024-05-07 06:00:00,105,116,36
2024-05-07 12:00:00,136,145,55
2024-05-07 18:00:00,119,131,30
2024-05-08 00:00:00,48,52,11
2024-05-08 06:00:00,112,121,40
2024-05-08 12:00:00,134,153,57
2024-05-08 18:00:00,134,145,31
2024-05-09 00:00:00,46,47,11
2024-05-09 06:00:00,113,122,41
2024-05-09 12:00:00,157,167,56
2024-05-09 18:00:00,129,144,36
2024-05-10 00:00:00,54,55,12
2024-05-10 06:00:00,92,97,36
2024-05-10 12:00:00,135,148,50
2024-05-10 18:00:00,145,156,38
2024-05-11 00:00:00,64,65,16
2024-05-11 06:00:00,86,91,31
2024-05-11 12:00:00,152,165,37
2024-05-11 18:00:00,154,173,36
2024-05-12 00:00:00,54,58,12
2024-05-12 06:00:00,104,113,37
2024-05-12 12:00:00,156,179,50
2024-05-12 18:00:00,153,169,36
2024-05-13 00:00:00,67,71,12
2024-05-13 06:00:00,121,138,54
2024-05-13 12:00:00,157,174,51
2024-05-13 18:00:00,128,139,41
2024-05-14 00:00:00,54,56,15
2024-05-14 06:00:00,105,111,31
2024-05-14 12:00:00,154,173,53
2024-05-14 18:00:00,143,153,37
2024-05-15 00:00:00,55,56,10
2024-05-15 06:00:00,128,141,36
2024-05-15 12:00:00,147,162,65
2024-05-15 18:00:00,139,146,27
2024-05-16 00:00:00,63,63,17
2024-05-16 06:00:00,119,130,36
2024-05-16 12:00:00,155,168,61
2024-05-16 18:00:00,147,164,42
2024-05-17 00:00:00,39,39,13
2024-05-17 06:00:00,94,107,23
2024-05-17 12:00:00,150,165,62
2024-05-17 18:00:00,134,149,37
2024-05-18 00:00:00,69,69,16
2024-05-18 06:00:00,96,101,32
2024-05-18 12:00:00,151,162,35
2024-05-18 18:00:00,142,150,29
2024-05-19 00:00:00,58,61,17
2024-05-19 06:00:00,102,108,30
2024-05-19 12:00:00,141,156,36
2024-05-19 18:00:00,154,171,36
2024-05-20 00:00:00,57,60,27
2024-05-20 06:00:00,120,134,32
2024-05-20 12:00:00,162,178,69
2024-05-20 18:00:00,156,163,28
2024-05-21 00:00:00,46,47,14
2024-05-21 06:00:00,98,109,43
2024-05-21 12:00:00,146,162,54
2024-05-21 18:00:00,118,133,30
2024-05-22 00:00:00,47,49,12
2024-05-22 06:00:00,107,115,41
2024-05-22 12:00:00,158,174,58
2024-05-22 18:00:00,161,177,42
2024-05-23 00:00:00,50,50,9
2024-05-23 06:00:00,106,113,40
2024-05-23 12:00:00,139,150,55
2024-05-23 18:00:00,141,146,35
2024-05-24 00:00:00,41,45,14
2024-05-24 06:00:00,110,114,28
2024-05-24 12:00:00,159,180,57
2024-05-24 18:00:00,134,147,41
2024-05-25 00:00:00,40,40,15
2024-05-25 06:00:00,110,118,35
2024-05-25 12:00:00,125,134,34
2024-05-25 18:00:00,151,164,44
2024-05-26 00:00:00,68,71,22
2024-05-26 06:00:00,92,95,22
2024-05-26 12:00:00,146,154,30
2024-05-26 18:00:00,149,158,41
2024-05-27 00:00:00,53,54,19
2024-05-27 06:00:00,116,125,35
2024-05-27 12:00:00,139,155,40
2024-05-27 18:00:00,149,157,36
2024-05-28 00:00:00,55,58,13
2024-05-28 06:00:00,110,126,32
2024-05-28 12:00:00,150,164,45
2024-05-28 18:00:00,173,185,44
2024-05-29 00:00:00,57,58,12
2024-05-29 06:00:00,99,110,36
2024-05-29 12:00:00,174,190,68
2024-05-29 18:00:00,123,130,35
2024-05-30 00:00:00,48,53,13
2024-05-30 06:00:00,111,116,35
2024-05-30 12:00:00,153,164,51
2024-05-30 18:00:00,126,141,34
2024-05-31 00:00:00,52,54,16
2024-05-31 06:00:00,109,121,42
2024-05-31 12:00:00,162,172,55
2024-05-31 18:00:00,135,140,36
2024-06-01 00:00:00,43,44,15
2024-06-01 06:00:00,92,96,19
2024-06-01 12:00:00,138,146,53
2024-06-01 18:00:00,127,135,37
2024-06-02 00:00:00,51,55,12
2024-06-02 06:00:00,110,114,37
2024-06-02 12:00:00,148,166,43
2024-06-02 18:00:00,165,179,43
2024-06-03 00:00:00,49,52,12
2024-06-03 06:00:00,107,116,34
2024-06-03 12:00:00,169,183,61
2024-06-03 18:00:00,141,147,39
2024-06-04 00:00:00,56,58,19
2024-06-04 06:00:00,92,101,30
2024-06-04 12:00:00,154,170,59
2024-06-04 18:00:00,140,147,30
2024-06-05 00:00:00,43,46,17
2024-06-05 06:00:00,106,114,35
2024-06-05 12:00:00,150,170,57
2024-06-05 18:00:00,155,169,45
2024-06-06 00:00:00,59,60,15
2024-06-06 06:00:00,93,100,33
2024-06-06 12:00:00,139,153,50
2024-06-06 18:00:00,142,153,30
2024-06-07 00:00:00,56,58,13
2024-06-07 06:00:00,104,111,38
2024-06-07 12:00:00,163,175,71
2024-06-07 18:00:00,132,143,37
2024-06-08 00:00:00,61,64,18
2024-06-08 06:00:00,92,101,36
2024-06-08 12:00:00,156,169,45
2024-06-08 18:00:00,144,156,43
2024-06-09 00:00:00,67,73,8
2024-06-09 06:00:00,80,83,26
2024-06-09 12:00:00,144,151,45
2024-06-09 18:00:00,142,154,36
2024-06-10 00:00:00,59,61,16
2024-06-10 06:00:00,126,138,44
2024-06-10 12:00:00,178,198,67
2024-06-10 18:00:00,134,143,30
2024-06-11 00:00:00,60,62,19
2024-06-11 06:00:00,114,125,37
2024-06-11 12:00:00,138,151,47
2024-06-11 18:00:00,137,147,31
2024-06-12 00:00:00,60,61,18
2024-06-12 06:00:00,107,115,45
2024-06-12 12:00:00,135,158,49
2024-06-12 18:00:00,131,141,40
2024-06-13 00:00:00,67,69,15
2024-06-13 06:00:00,113,123,35
2024-06-13 12:00:00,159,170,49
2024-06-13 18:00:00,136,152,38
2024-06-14 00:00:00,60,64,17
2024-06-14 06:00:00,101,111,32
2024-06-14 12:00:00,144,158,56
2024-06-14 18:00:00,122,128,27
2024-06-15 00:00:00,56,59,11
2024-06-15 06:00:00,95,98,22
2024-06-15 12:00:00,140,148,43
2024-06-15 18:00:00,138,152,36
2024-06-16 00:00:00,56,60,9
2024-06-16 06:00:00,85,90,33
2024-06-16 12:00:00,159,172,44
2024-06-16 18:00:00,153,170,39
2024-06-17 00:00:00,55,55,14
2024-06-17 06:00:00,124,135,44
2024-06-17 12:00:00,154,175,46
2024-06-17 18:00:00,150,164,33
2024-06-18 00:00:00,40,41,14
2024-06-18 06:00:00,105,118,34
2024-06-18 12:00:00,161,177,47
2024-06-18 18:00:00,135,147,38
2024-06-19 00:00:00,52,54,11
2024-06-19 06:00:00,116,121,29
2024-06-19 12:00:00,142,153,45
2024-06-19 18:00:00,134,144,42
2024-06-20 00:00:00,47,51,17
2024-06-20 06:00:00,102,112,33
2024-06-20 12:00:00,143,158,62
2024-06-20 18:00:00,132,143,45
2024-06-21 00:00:00,50,56,16
2024-06-21 06:00:00,94,100,27
2024-06-21 12:00:00,150,165,62
2024-06-21 18:00:00,123,135,40
2024-06-22 00:00:00,55,56,15
2024-06-22 06:00:00,104,114,36
2024-06-22 12:00:00,142,157,52
2024-06-22 18:00:00,140,149,36
2024-06-23 00:00:00,58,58,14
2024-06-23 06:00:00,101,108,28
2024-06-23 12:00:00,153,169,41
2024-06-23 18:00:00,152,166,46
2024-06-24 00:00:00,60,61,15
2024-06-24 06:00:00,129,142,41
2024-06-24 12:00:00,156,169,58
2024-06-24 18:00:00,134,145,41
2024-06-25 00:00:00,59,65,12
2024-06-25 06:00:00,104,111,34
2024-06-25 12:00:00,149,164,56
2024-06-25 18:00:00,139,153,36
2024-06-26 00:00:00,52,52,10
2024-06-26 06:00:00,118,130,34
2024-06-26 12:00:00,150,161,52
2024-06-26 18:00:00,120,127,26
2024-06-27 00:00:00,55,57,15
2024-06-27 06:00:00,110,118,42
2024-06-27 12:00:00,150,170,53
